2010,2000,DEC_MA,DEC_TP,DEC_MP,DEC_MPP,DEC_FP,DEC_FPP,DEC_AAP,DEC_AAPP,DEC_LF,DEC_LFP,DEC_EM,DEC_EMP,DEC_UE,DEC_UEP,DEC_NLF,DECNLFP,DEC_FLF,DEC_FLFP,D_E1824,D_E24LM,D_E24LF,D_NH24L,D_NH24LM,D_NH24LF,D_HS24L,D_HS24LM,D_AS24L,D_AS24LM,D_AS24LF,D_BA24L,D_BA24LM,D_BA24LF,D_HS34LM,D_HS34LF,D_BA34L,D_BA34LM,D_BA34LF,D_HS44L,D_HS44LM,D_HS44LF,DEC_10KL,DEC_1015,DEC_1519,DEC_2025,DEC_2530,DEC_3035,DEC_3540,DEC_4050,DEC_5059,DEC_6069,DEC_7079,DEC_8089,DEC_9099,DEC_1124,DEC_12549,DEC_15074,DEC_17599,DEC_20049,DEC_25099,DEC_30099,DEC_40099,DEC_500749,DEC_750999,DEC_1000,DEC_MGRP,DEC_MOC,DEC_FOC,DEC_MRC,DEC_FRC,DEC_MO,DEC_FO,DEC_MR,DEC_FR,DEC_OO,DEC_RO,DEC_SSM,DEC_SSMF,DEC_SSF,DEC_SSO,DEC_BPL,DEC_BPLP,DEC_BPLM,DEC_BPLF,DEC_BPLMP,DEC_BPLFP,DEC_MI,AREA,PERCENTAGE
1400000US11001009903,1400000US11001009903,37.1,2081,911,43.8,1170,56.2,2041,98.1,637,43.2,510,34.6,111,7.5,838,56.8,406,46.8,123,57,66,48,37,11,56,11,10,0,10,9,9,0,100,85.9,60.3,57.3,62.3,59,65.5,52.8,0,0,0,0,0,0,0,0,0,0,0,6,7,23,20,47,54,175,83,96,18,30,0,0,21.7,7,20,8,149,14,59,23,217,351,509,0,6,0,876,922,42.6,115,51.6,89,33.8,19143,3.84E-05,97.85569589
1400000US11001009903,1400000US11001009905,32.3,2670,1226,45.9,1444,54.1,2631,98.5,1098,57.8,891,46.9,207,10.9,803,42.2,585,56.6,271,137,134,142,88,54,70,37,52,12,40,7,0,7,71.5,42.1,71.7,67.8,74.8,66.6,69.5,64.2,0,0,0,0,9,0,0,15,21,26,52,29,144,129,94,56,25,19,0,0,0,6,0,0,28.4,8,56,34,144,0,93,41,252,374,660,0,34,0,1004,912,34.2,71,19.3,57,24.3,25778,5.02E-07,1.281844505
1400000US11001009903,1400000US11001009904,31,1863,793,42.6,1070,57.4,1819,97.6,811,61.1,702,52.9,109,8.2,516,38.9,422,57.3,176,80,96,84,51,33,34,0,51,29,22,7,0,7,73.5,60.7,74.4,68.3,79.6,70.9,66.7,74.1,0,0,0,0,0,0,6,0,0,0,6,0,21,62,85,54,64,7,13,0,0,0,0,0,26.2,0,10,48,131,8,12,61,237,80,698,0,52,0,721,546,30.5,36,15.2,123,51,26745,1.71E-07,0.435167905
1400000US11001009903,1400000US11001007808,31.1,4012,1768,44.1,2244,55.9,3941,98.2,1256,45.8,976,35.6,273,10,1485,54.2,685,42.9,370,192,178,109,56,53,153,69,101,60,41,7,7,0,61.5,68.8,75,78.2,73,66.2,64.4,67.2,0,0,0,0,0,0,0,0,0,25,94,165,50,72,76,14,8,0,0,0,0,0,0,0,28.1,0,40,22,330,37,97,49,476,544,858,0,5,0,1315,1459,36,108,44.6,105,34.2,24267,1.49E-07,0.37896303
1400000US11001009903,1400000US11001007804,35.8,3390,1414,41.7,1976,58.3,3326,98.1,967,39.6,790,32.4,177,7.3,1473,60.4,527,35.6,291,125,166,49,39,10,135,53,99,33,66,8,0,8,60.2,69,64.2,66.9,61.8,66.3,76.6,60.2,0,0,0,0,0,0,0,6,9,7,63,87,158,202,109,92,0,7,0,0,0,6,0,0,22.5,17,48,18,208,26,121,31,314,490,667,0,19,0,1091,1257,40.6,61,24.8,110,39.1,21130,1.89E-08,0.048330677
1400000US11001009904,1400000US11001009904,31,1863,793,42.6,1070,57.4,1819,97.6,811,61.1,702,52.9,109,8.2,516,38.9,422,57.3,176,80,96,84,51,33,34,0,51,29,22,7,0,7,73.5,60.7,74.4,68.3,79.6,70.9,66.7,74.1,0,0,0,0,0,0,6,0,0,0,6,0,21,62,85,54,64,7,13,0,0,0,0,0,26.2,0,10,48,131,8,12,61,237,80,698,0,52,0,721,546,30.5,36,15.2,123,51,26745,4.20E-05,95.76715547
1400000US11001009904,1400000US11001009907,25.3,3037,1299,42.8,1738,57.2,2990,98.5,997,49.6,747,37.2,250,12.4,1013,50.4,655,51.3,280,100,180,151,62,89,104,32,25,6,19,0,0,0,67.6,72.5,73.7,80.9,70.7,71.2,73.5,69.4,0,0,0,0,0,0,0,0,0,36,78,88,40,61,0,0,0,0,0,0,0,0,0,0,23.9,9,74,7,265,0,52,16,422,334,716,7,16,17,979,1314,42.5,51,39.2,65,33.7,20176,8.90E-07,2.030498935
1400000US11001009904,1400000US11001007707,37,3796,1684,44.4,2112,55.6,3708,97.7,1559,54.4,1382,48.2,177,6.2,1307,45.6,821,49.2,304,116,188,90,41,49,120,40,84,25,59,10,10,0,79.4,82.8,83.1,74.5,90.5,72.4,66.5,76.4,0,0,0,0,0,0,0,0,0,8,0,50,0,35,25,14,0,0,0,0,0,0,0,0,33.3,0,54,23,228,46,190,44,296,876,602,0,16,17,1412,746,19.9,78,27.7,78,22.7,33592,4.69E-07,1.069999865
1400000US11001009904,1400000US11001009906,37.3,1550,670,43.2,880,56.8,1516,97.8,555,49,414,36.5,141,12.4,578,51,323,48.1,136,76,60,72,32,40,29,16,28,28,0,7,0,7,63.6,75,66.7,55.4,72.3,72.7,66.2,76.9,0,0,0,0,0,0,0,0,0,0,0,0,0,41,20,35,71,79,87,66,7,7,7,0,22,8,19,5,162,16,17,13,225,186,507,0,15,0,626,482,31.8,70,48.6,70,39.1,24457,3.23E-07,0.738024228
1400000US11001009904,1400000US11001007804,35.8,3390,1414,41.7,1976,58.3,3326,98.1,967,39.6,790,32.4,177,7.3,1473,60.4,527,35.6,291,125,166,49,39,10,135,53,99,33,66,8,0,8,60.2,69,64.2,66.9,61.8,66.3,76.6,60.2,0,0,0,0,0,0,0,6,9,7,63,87,158,202,109,92,0,7,0,0,0,6,0,0,22.5,17,48,18,208,26,121,31,314,490,667,0,19,0,1091,1257,40.6,61,24.8,110,39.1,21130,9.35E-08,0.213284409
1400000US11001009904,1400000US11001009905,32.3,2670,1226,45.9,1444,54.1,2631,98.5,1098,57.8,891,46.9,207,10.9,803,42.2,585,56.6,271,137,134,142,88,54,70,37,52,12,40,7,0,7,71.5,42.1,71.7,67.8,74.8,66.6,69.5,64.2,0,0,0,0,9,0,0,15,21,26,52,29,144,129,94,56,25,19,0,0,0,6,0,0,28.4,8,56,34,144,0,93,41,252,374,660,0,34,0,1004,912,34.2,71,19.3,57,24.3,25778,4.86E-08,0.110801592
1400000US11001009904,1400000US11001009903,37.1,2081,911,43.8,1170,56.2,2041,98.1,637,43.2,510,34.6,111,7.5,838,56.8,406,46.8,123,57,66,48,37,11,56,11,10,0,10,9,9,0,100,85.9,60.3,57.3,62.3,59,65.5,52.8,0,0,0,0,0,0,0,0,0,0,0,6,7,23,20,47,54,175,83,96,18,30,0,0,21.7,7,20,8,149,14,59,23,217,351,509,0,6,0,876,922,42.6,115,51.6,89,33.8,19143,3.08E-08,0.07023693
1400000US11001009905,1400000US11001009905,32.3,2670,1226,45.9,1444,54.1,2631,98.5,1098,57.8,891,46.9,207,10.9,803,42.2,585,56.6,271,137,134,142,88,54,70,37,52,12,40,7,0,7,71.5,42.1,71.7,67.8,74.8,66.6,69.5,64.2,0,0,0,0,9,0,0,15,21,26,52,29,144,129,94,56,25,19,0,0,0,6,0,0,28.4,8,56,34,144,0,93,41,252,374,660,0,34,0,1004,912,34.2,71,19.3,57,24.3,25778,4.34E-05,96.16742671
1400000US11001009905,1400000US11001009904,31,1863,793,42.6,1070,57.4,1819,97.6,811,61.1,702,52.9,109,8.2,516,38.9,422,57.3,176,80,96,84,51,33,34,0,51,29,22,7,0,7,73.5,60.7,74.4,68.3,79.6,70.9,66.7,74.1,0,0,0,0,0,0,6,0,0,0,6,0,21,62,85,54,64,7,13,0,0,0,0,0,26.2,0,10,48,131,8,12,61,237,80,698,0,52,0,721,546,30.5,36,15.2,123,51,26745,1.45E-06,3.208786527
1400000US11001009905,1400000US11001009903,37.1,2081,911,43.8,1170,56.2,2041,98.1,637,43.2,510,34.6,111,7.5,838,56.8,406,46.8,123,57,66,48,37,11,56,11,10,0,10,9,9,0,100,85.9,60.3,57.3,62.3,59,65.5,52.8,0,0,0,0,0,0,0,0,0,0,0,6,7,23,20,47,54,175,83,96,18,30,0,0,21.7,7,20,8,149,14,59,23,217,351,509,0,6,0,876,922,42.6,115,51.6,89,33.8,19143,2.19E-07,0.4860088
1400000US11001009905,1400000US11001007707,37,3796,1684,44.4,2112,55.6,3708,97.7,1559,54.4,1382,48.2,177,6.2,1307,45.6,821,49.2,304,116,188,90,41,49,120,40,84,25,59,10,10,0,79.4,82.8,83.1,74.5,90.5,72.4,66.5,76.4,0,0,0,0,0,0,0,0,0,8,0,50,0,35,25,14,0,0,0,0,0,0,0,0,33.3,0,54,23,228,46,190,44,296,876,602,0,16,17,1412,746,19.9,78,27.7,78,22.7,33592,6.21E-08,0.137774717
1400000US11001009906,1400000US11001009906,37.3,1550,670,43.2,880,56.8,1516,97.8,555,49,414,36.5,141,12.4,578,51,323,48.1,136,76,60,72,32,40,29,16,28,28,0,7,0,7,63.6,75,66.7,55.4,72.3,72.7,66.2,76.9,0,0,0,0,0,0,0,0,0,0,0,0,0,41,20,35,71,79,87,66,7,7,7,0,22,8,19,5,162,16,17,13,225,186,507,0,15,0,626,482,31.8,70,48.6,70,39.1,24457,2.34E-05,94.81833793
1400000US11001009906,1400000US11001009907,25.3,3037,1299,42.8,1738,57.2,2990,98.5,997,49.6,747,37.2,250,12.4,1013,50.4,655,51.3,280,100,180,151,62,89,104,32,25,6,19,0,0,0,67.6,72.5,73.7,80.9,70.7,71.2,73.5,69.4,0,0,0,0,0,0,0,0,0,36,78,88,40,61,0,0,0,0,0,0,0,0,0,0,23.9,9,74,7,265,0,52,16,422,334,716,7,16,17,979,1314,42.5,51,39.2,65,33.7,20176,5.21E-07,2.107389813
1400000US11001009906,1400000US11001009904,31,1863,793,42.6,1070,57.4,1819,97.6,811,61.1,702,52.9,109,8.2,516,38.9,422,57.3,176,80,96,84,51,33,34,0,51,29,22,7,0,7,73.5,60.7,74.4,68.3,79.6,70.9,66.7,74.1,0,0,0,0,0,0,6,0,0,0,6,0,21,62,85,54,64,7,13,0,0,0,0,0,26.2,0,10,48,131,8,12,61,237,80,698,0,52,0,721,546,30.5,36,15.2,123,51,26745,2.35E-07,0.94978324
1400000US11001009906,1400000US11001007804,35.8,3390,1414,41.7,1976,58.3,3326,98.1,967,39.6,790,32.4,177,7.3,1473,60.4,527,35.6,291,125,166,49,39,10,135,53,99,33,66,8,0,8,60.2,69,64.2,66.9,61.8,66.3,76.6,60.2,0,0,0,0,0,0,0,6,9,7,63,87,158,202,109,92,0,7,0,0,0,6,0,0,22.5,17,48,18,208,26,121,31,314,490,667,0,19,0,1091,1257,40.6,61,24.8,110,39.1,21130,1.44E-07,0.580776862
1400000US11001009906,1400000US11001007803,39,3092,1416,45.8,1676,54.2,3014,97.5,1220,50.8,1059,44.1,161,6.7,1183,49.2,617,46.6,243,126,117,59,30,29,131,63,47,27,20,6,6,0,73,66.3,84.7,80.4,88.4,69.9,64.4,74.7,0,0,0,0,0,0,0,0,0,18,4,33,12,35,77,22,11,0,0,0,0,0,0,0,28.4,0,55,18,125,17,117,32,246,631,672,0,33,10,1244,780,25.3,98,24.9,124,34.5,27295,1.41E-07,0.571589821
1400000US11001009906,1400000US11001007703,29.4,4615,1978,42.9,2637,57.1,4439,96.2,1830,58,1519,48.1,304,9.6,1325,42,1091,57.6,444,200,244,195,92,103,176,86,73,22,51,0,0,0,65.4,73.6,60.4,54.8,65.1,65.8,54.1,73.4,0,0,0,0,0,0,0,0,0,0,12,13,44,96,143,89,23,69,46,50,25,0,0,0,21.9,0,51,18,473,13,40,46,731,383,1451,0,10,7,1758,1486,32.3,48,12.4,119,24.7,25240,1.39E-07,0.560316152
1400000US11001009906,1400000US11001009603,42.3,3230,1344,41.6,1886,58.4,3158,97.8,1412,53.2,1194,45,202,7.6,1242,46.8,767,47.9,233,91,142,82,30,52,56,36,95,25,70,0,0,0,93,89.9,82,90,75.5,79.7,77.4,81.2,0,0,0,0,0,0,12,6,23,92,165,97,80,89,39,19,0,12,0,0,0,0,0,0,20.1,16,24,23,200,34,82,46,323,487,1126,0,29,0,1522,654,20.5,91,22.4,152,25.9,31898,1.02E-07,0.411804985
1400000US11001009907,1400000US11001009907,25.3,3037,1299,42.8,1738,57.2,2990,98.5,997,49.6,747,37.2,250,12.4,1013,50.4,655,51.3,280,100,180,151,62,89,104,32,25,6,19,0,0,0,67.6,72.5,73.7,80.9,70.7,71.2,73.5,69.4,0,0,0,0,0,0,0,0,0,36,78,88,40,61,0,0,0,0,0,0,0,0,0,0,23.9,9,74,7,265,0,52,16,422,334,716,7,16,17,979,1314,42.5,51,39.2,65,33.7,20176,4.94E-05,98.51551415
1400000US11001009907,1400000US11001007703,29.4,4615,1978,42.9,2637,57.1,4439,96.2,1830,58,1519,48.1,304,9.6,1325,42,1091,57.6,444,200,244,195,92,103,176,86,73,22,51,0,0,0,65.4,73.6,60.4,54.8,65.1,65.8,54.1,73.4,0,0,0,0,0,0,0,0,0,0,12,13,44,96,143,89,23,69,46,50,25,0,0,0,21.9,0,51,18,473,13,40,46,731,383,1451,0,10,7,1758,1486,32.3,48,12.4,119,24.7,25240,5.66E-07,1.128783236
1400000US11001009907,1400000US11001009902,42.5,2993,1326,44.3,1667,55.7,2885,96.4,1242,52.1,1050,44,187,7.8,1143,47.9,677,49.6,204,101,103,67,39,28,25,11,100,45,55,12,6,6,71.4,85.4,88.9,81.5,95.7,77.4,79.6,75.8,12,0,0,0,0,0,0,10,0,0,14,115,100,137,51,68,14,25,8,0,0,0,0,0,25.7,5,62,0,38,31,230,0,100,895,291,0,12,0,1199,372,12.8,23,10.7,79,30.7,41146,1.65E-07,0.328409681
1400000US11001009907,1400000US11001009901,49.9,2302,1034,44.9,1268,55.1,2161,93.9,1107,55,1021,50.7,86,4.3,907,45,599,52.8,114,42,72,25,15,10,17,4,48,23,25,24,0,24,82.8,89.2,91.2,100,84,88.7,79.2,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,42,5,20,18,89,16,40,867,142,0,10,0,934,151,6.6,16,10.7,57,21.7,61174,1.33E-08,0.02660423
1400000US11001009907,1400000US11001009904,31,1863,793,42.6,1070,57.4,1819,97.6,811,61.1,702,52.9,109,8.2,516,38.9,422,57.3,176,80,96,84,51,33,34,0,51,29,22,7,0,7,73.5,60.7,74.4,68.3,79.6,70.9,66.7,74.1,0,0,0,0,0,0,6,0,0,0,6,0,21,62,85,54,64,7,13,0,0,0,0,0,26.2,0,10,48,131,8,12,61,237,80,698,0,52,0,721,546,30.5,36,15.2,123,51,26745,1.94E-10,0.000386224
1400000US11001009907,1400000US11001007707,37,3796,1684,44.4,2112,55.6,3708,97.7,1559,54.4,1382,48.2,177,6.2,1307,45.6,821,49.2,304,116,188,90,41,49,120,40,84,25,59,10,10,0,79.4,82.8,83.1,74.5,90.5,72.4,66.5,76.4,0,0,0,0,0,0,0,0,0,8,0,50,0,35,25,14,0,0,0,0,0,0,0,0,33.3,0,54,23,228,46,190,44,296,876,602,0,16,17,1412,746,19.9,78,27.7,78,22.7,33592,1.54E-10,0.000306289
1400000US11001010100,1400000US11001005100,40.4,783,380,48.5,403,51.5,195,24.9,469,60.8,449,58.2,20,2.6,302,39.2,188,48.8,32,16,16,8,0,8,0,0,0,0,0,24,16,8,95.7,92.6,89,86.7,100,81.2,100,71.4,0,0,0,0,0,0,0,0,0,10,0,0,0,5,7,0,18,0,0,0,0,0,0,0,23.7,0,0,0,6,0,0,8,6,62,503,30,0,0,532,69,9.4,4,1.3,23,8.8,36250,3.80E-05,63.47947516
1400000US11001010100,1400000US11001005202,30.1,760,413,54.3,347,45.7,163,21.4,510,70,489,67.1,21,2.9,219,30,178,53.9,178,57,121,15,15,0,11,8,76,14,62,76,20,56,90.2,100,82,86.8,71.4,74.2,82.8,57.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,23,28,9,494,0,0,0,474,203,26,36,12.4,96,47.3,28787,1.75E-05,29.31885332
1400000US11001010100,1400000US11001005302,40.7,175,105,60,70,40,7,4,145,81.5,145,81.5,0,0,33,18.5,52,73.2,33,12,21,0,0,0,0,0,0,0,0,33,12,21,100,100,100,100,100,85.7,78.3,100,0,0,0,0,0,0,0,0,0,0,9,7,89,115,94,40,33,27,0,15,0,0,0,7,28.9,0,0,0,0,0,0,0,0,63,60,0,0,0,132,6,3.3,6,7.1,0,0,64167,2.21E-06,3.69850996
1400000US11001010100,1400000US11001005000,33.1,7278,4441,61,2837,39,2693,37,4670,72,4313,66.5,349,5.4,1812,28,1636,65.5,1060,715,345,419,326,93,178,128,187,105,82,276,156,120,73.2,74.7,75.1,76.9,72.2,69.5,67.8,72,0,0,0,0,0,0,0,0,0,33,0,23,0,0,73,21,52,12,30,0,0,0,0,0,21.8,0,31,59,83,7,51,228,196,829,2785,127,76,16,3308,1982,27.3,865,33,475,36.3,33257,6.16E-07,1.028730856
1400000US11001010100,1400000US11001004902,28.8,2286,1216,53.2,1070,46.8,1373,60.1,1275,72.4,1193,67.7,76,4.3,487,27.6,550,67,411,216,195,178,115,63,99,37,89,41,48,45,23,22,68.1,80,74.8,73.3,77.1,65.8,74.7,57.3,14,0,0,0,0,0,0,0,0,7,0,0,18,13,28,12,49,127,81,51,11,11,6,0,21.2,0,0,29,106,13,7,79,188,101,901,23,32,0,889,415,18.6,163,33.1,73,25.8,30647,4.87E-07,0.814440962
1400000US11001010100,1400000US11001006202,47,12,5,41.7,7,58.3,5,41.7,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,8,0,18,135,227,267,127,45,12,18,0,0,0,0,0,6,26.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,-9999,0,-9999,0,4.58E-07,0.764894842
1400000US11001010100,1400000US11001005301,32.9,5045,2746,54.4,2299,45.6,356,7.1,4390,89.5,4252,86.7,128,2.6,516,10.5,2082,88.3,648,251,397,34,21,13,15,4,44,32,12,555,194,361,96.7,96,92.4,92.9,91.1,96.3,100,91.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,39,0,7,7,60,1230,2462,152,69,16,3360,438,8.7,166,7.7,218,12,50510,4.20E-07,0.701078812
1400000US11001010100,1400000US11001005201,33.7,4559,2682,58.8,1877,41.2,1058,23.2,3266,77.8,3081,73.4,172,4.1,933,22.2,1189,68.4,484,240,244,11,11,0,94,45,75,40,35,304,144,160,91.6,83.3,84.3,92.7,67.6,89.5,92,85.5,0,0,0,0,0,0,0,0,0,24,14,10,0,67,18,0,0,0,8,0,0,0,0,0,25.9,0,0,10,104,0,15,85,150,718,2321,119,38,16,2792,880,19.4,219,11.1,273,23.2,35561,1.15E-07,0.191376889
1400000US11001010100,1400000US11001005800,42.7,1470,767,52.2,703,47.8,203,13.8,879,65.3,834,62,37,2.7,467,34.7,314,56.1,111,52,59,41,19,22,29,18,13,7,6,28,8,20,90.7,100,60.1,58.7,62.1,73.7,78.2,66.5,0,0,0,0,0,0,0,0,21,0,22,49,43,23,23,15,0,0,0,0,0,0,0,0,26.8,0,9,21,8,0,12,21,24,164,700,8,8,0,832,446,31.4,84,19.8,112,41.9,40644,1.58E-09,0.002632222
1400000US11001010200,1400000US11001006201,51.6,144,95,66,49,34,7,4.9,136,91.3,120,80.5,16,10.7,13,8.7,49,100,34,34,0,0,0,0,0,0,0,0,0,34,34,0,100,100,-9999,-9999,-9999,100,100,100,0,0,0,0,0,0,0,0,21,7,60,156,140,165,85,21,24,11,0,0,0,0,0,0,26.3,0,0,0,0,0,0,0,0,108,0,0,0,0,92,13,8.7,13,18.6,0,0,63846,8.08E-05,56.1151081
1400000US11001010200,1400000US11001006100,41.5,2300,1111,48.3,1189,51.7,1357,59,1498,73.1,1425,69.5,57,2.8,552,26.9,836,75.1,195,56,139,34,25,9,33,0,30,15,15,98,16,82,91.3,100,100,100,100,94.3,94.9,93.9,0,0,0,0,0,0,0,0,0,0,15,15,30,117,25,32,0,12,0,0,0,0,0,6,21.3,12,0,18,58,11,12,18,116,353,1167,10,16,0,1464,282,12.7,88,13.3,86,11.5,44107,5.76E-05,40.01898643
1400000US11001010200,1400000US11001006202,47,12,5,41.7,7,58.3,5,41.7,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,8,0,18,135,227,267,127,45,12,18,0,0,0,0,0,6,26.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,-9999,0,-9999,0,4.01E-06,2.783142362
1400000US11001010200,1400000US11001006001,37.1,2680,1399,52.2,1281,47.8,1558,58.1,1907,78.3,1742,71.6,165,6.8,527,21.7,833,72.1,211,92,119,19,0,19,45,23,10,10,0,137,59,78,87.7,91,98.3,97.4,100,86.8,85.7,88.3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,12.5,0,21,14,61,24,0,14,129,293,1387,16,19,9,1651,345,12.9,154,16.5,136,20.3,39875,1.29E-06,0.898868252
1400000US11001010200,1400000US11001006002,17.5,608,258,42.4,350,57.6,586,96.4,200,52.6,103,27.1,97,25.5,180,47.4,137,51.7,89,21,68,55,11,44,22,4,12,6,6,0,0,0,33.3,78,52.6,61.1,47.5,21.5,27.6,19.6,0,0,0,0,0,0,0,0,0,7,0,14,9,83,7,0,0,0,0,0,0,0,0,0,25.5,0,0,0,75,0,0,0,119,0,165,0,0,0,167,445,59.2,21,70,0,0,14464,2.65E-07,0.183892457
1400000US11001010300,1400000US11001001701,40.5,2968,1352,45.6,1616,54.4,2297,77.4,1820,70.4,1702,65.8,118,4.6,767,29.6,1008,70,214,99,115,33,33,0,60,17,62,29,33,59,20,39,72.1,80.8,81.6,78.6,84.6,87,77.7,93.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,30,62,73,110,327,93,79,36,5,18,14,84,18,86,29,124,589,643,0,31,0,1253,416,13.8,131,30.3,94,16.7,47813,5.91E-05,53.33802314
1400000US11001010300,1400000US11001001801,26,615,388,63.1,227,36.9,211,34.3,566,92,45,7.3,0,0,49,8,39,22.3,331,185,146,0,0,0,121,73,191,104,87,19,8,11,100,100,100,100,-9999,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,9,0,170,250,322,63,149,36,35,22.5,0,0,0,0,0,0,0,0,0,7,0,0,0,14,38,6.5,0,0,38,26.2,42188,4.82E-05,43.49224492
1400000US11001010300,1400000US11001001600,48.2,4030,1871,46.4,2159,53.6,2919,72.4,2206,65.1,2120,62.5,86,2.5,1185,34.9,1120,62.5,166,76,90,20,8,12,31,4,34,11,23,81,53,28,96.4,88.1,96.1,91.9,100,98.4,98.3,98.4,0,0,0,0,0,0,0,0,0,0,5,6,0,8,14,0,6,14,37,107,211,306,163,152,22,41,68,8,15,52,145,16,29,1465,168,6,0,0,1618,197,4.9,81,21.5,58,16.3,94624,3.51E-06,3.169728228
1400000US11001010400,1400000US11001009809,46.7,723,527,72.9,196,27.1,593,82,294,43.2,125,18.4,169,24.8,387,56.8,0,0,33,33,0,0,0,0,33,33,0,0,0,0,0,0,33.3,-9999,0,0,0,52.5,40.6,100,0,0,0,0,0,0,0,0,0,18,69,196,192,83,31,7,6,4,7,0,0,0,0,0,25.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,77.8,252,77.8,0,-9999,0,0.000152591,53.97586833
1400000US11001010400,1400000US11001007302,35.1,3261,1558,47.8,1703,52.2,3123,95.8,1311,53.6,1136,46.4,164,6.7,1136,46.4,690,53.4,309,143,166,114,42,72,110,66,85,35,50,0,0,0,80.3,74,71.6,76.1,67.6,67.6,62.8,72.4,0,8,0,0,0,0,0,0,0,6,37,30,9,61,38,0,0,0,0,0,0,0,0,0,30,0,51,38,168,7,85,65,253,471,803,0,44,4,1204,731,22.5,83,19.4,50,16.7,32791,0.000114573,40.52802803
1400000US11001010400,1400000US11001007301,23.7,5234,2775,53,2459,47,1572,30,2654,78.7,1015,30.1,64,1.9,720,21.3,638,40.6,862,463,399,90,38,52,329,189,409,229,180,34,7,27,98.3,93.7,96.6,96.1,97.2,89.6,100,80.9,0,0,0,0,0,0,0,0,0,0,0,42,84,332,182,140,85,37,14,0,0,0,0,0,22.2,0,7,22,112,0,0,48,119,43,1318,0,5,0,1353,118,2.5,0,0,11,52.4,49122,1.27E-05,4.509965678
1400000US11001010400,1400000US11001009804,26.8,2566,1122,43.7,1444,56.3,2510,97.8,996,58,797,46.4,199,11.6,721,42,576,56.3,279,135,144,76,29,47,155,96,48,10,38,0,0,0,67.7,84.3,67.1,69.2,65.4,72.8,87.1,63.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.7,6,64,13,192,8,69,32,283,291,613,0,22,0,780,852,33.4,67,33.3,73,48.3,22539,1.21E-06,0.427818956
1400000US11001010400,1400000US11001007304,25.4,4665,1916,41.1,2749,58.9,4564,97.8,1375,47.6,1070,37,305,10.6,1514,52.4,789,43.4,390,154,236,129,75,54,193,58,56,21,35,12,0,12,53.2,85.4,70,73.3,68.1,68.2,80.3,60.4,0,0,0,0,0,0,0,0,0,0,50,68,106,133,90,13,5,0,0,0,0,0,0,0,25.4,0,38,54,497,0,83,54,618,318,1165,0,22,0,1415,1946,43.8,56,22.2,80,35.4,22550,6.96E-07,0.246330552
1400000US11001010400,1400000US11001009807,34.9,3238,1502,46.4,1736,53.6,3136,96.8,1409,56.3,1230,49.2,173,6.9,1092,43.7,812,54.8,277,114,163,119,54,65,90,40,38,14,24,30,6,24,64.1,97.1,84.2,85.3,83.3,68.9,68,69.6,0,0,0,0,0,0,0,5,0,0,19,37,30,75,80,297,145,81,61,18,0,0,0,0,24.1,13,37,7,135,10,138,14,220,522,737,0,34,0,1238,594,19.1,58,19,87,19,30076,5.70E-07,0.20149448
1400000US11001010400,1400000US11001007404,18.9,3314,1380,41.6,1934,58.4,3267,98.6,761,40.4,384,20.4,377,20,1123,59.6,460,40.3,313,158,155,173,97,76,113,61,27,0,27,0,0,0,42.5,57,41.8,51.4,36.6,52.6,59,48.7,0,0,0,0,0,6,0,0,0,6,0,98,32,11,0,0,0,0,0,0,0,0,0,0,18.7,0,6,19,435,8,19,29,549,67,879,0,4,7,870,2098,63.4,160,72.1,70,40,9353,2.06E-07,0.073008506
1400000US11001010400,1400000US11001009803,32.8,2236,1033,46.2,1203,53.8,2164,96.8,1030,61.6,806,48.2,224,13.4,641,38.4,595,62.1,235,113,122,71,39,32,95,38,69,36,33,0,0,0,66.7,82.9,83.7,85.7,82.7,75.2,69.7,79.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,23,9,208,0,24,28,272,195,779,8,25,0,938,782,34.9,75,25.5,61,21.4,23292,1.05E-07,0.037270634
