GEO_ID,dec_ma,dec_tp,dec_mp,dec_mpp,dec_fp,dec_fpp,dec_aap,dec_aapp,dec_lf,dec_lfp,dec_em,dec_emp,dec_ue,dec_uep,dec_nlf,decnlfp,dec_flf,dec_flfp,d_e1824,d_e24lm,d_e24lf,d_nh24l,d_nh24lm,d_nh24lf,d_hs24l,d_hs24lm,d_hs24lm,d_as24l,d_as24lm,d_as24lf,d_ba24l,d_ba24lm,d_ba24lf,d_hs24l,d_hs34lm,d_hs34lf,d_ba34l,d_ba34lm,d_ba34lf,d_hs44l,d_hs44lm,d_hs44lf,dec_10kl,dec_1015,dec_1519,dec_2025,dec_2530,dec_3035,dec_3540,dec_4050,dec_5059,dec_6069,dec_7079,dec_8089,dec_9099,dec_1124,dec_12549,dec_15074,dec_17599,dec_20049,dec_25099,dec_30099,dec_40099,dec_500749,dec_750999,dec_1000,DEC_MGRp,DEC_MOC,DEC_FOC,DEC_MRC,DEC_FRC,DEC_MO,DEC_FO,DEC_MR,DEC_FR,DEC_OO,DEC_RO,DEC_SSM,DEC_SSMF,DEC_SSF,DEC_SSO,DEC_BPL,DEC_BPLp,DEC_BPLM,DEC_BPLF,DEC_BPLMp,DEC_BPLFp,DEC_MI,dem_dec,emp_dec,edu_dec,hsv_dec,ten_dec,pov_dec,ssh_dec
1400000US11001002302,31.8,1345,582,43.3,763,56.7,848,63,640,51.4,613,49.3,27,2.2,604,48.6,375,59.8,344,168,176,10,10,0,32,12,20,244,131,113,58,15,43,100,100,100,100,100,100,89.2,100,77.6,0,0,0,0,0,0,0,6,0,0,0,8,66,192,132,38,18,0,7,0,0,0,0,0,21.4,0,0,15,33,0,12,21,77,161,425,15,5,0,535,271,23.9,117,39.1,117,32.1,49519,-3.502437085,-3.000708518,-6.077002774,4.02471698,-0.690068976,-4.112582711,-0.403521713
1400000US11001002400,39.4,3580,1736,48.5,1844,51.5,2966,82.8,1599,56.1,1397,49,190,6.7,1250,43.9,827,55.2,299,169,130,89,65,24,95,44,51,105,50,55,10,10,0,71.1,61.4,79.8,71.6,69.3,73.9,79.7,76.9,82.4,0,0,0,0,0,0,0,0,0,0,0,0,47,180,380,279,117,17,0,0,0,0,0,0,25.5,36,30,6,65,38,179,27,113,792,460,0,45,0,1192,540,15.1,67,21.6,89,25.9,37304,-4.315809952,-4.936777989,-5.535087772,8.280106845,-4.515187004,-2.813795675,-1.771763645
1400000US11001002501,39,2392,1158,48.4,1234,51.6,1631,68.2,1175,60.9,1076,55.8,99,5.1,754,39.1,507,51,196,78,118,35,21,14,69,33,36,71,24,47,21,0,21,84.9,80.5,89.9,66.7,62.3,72.2,71.1,65.6,75.7,0,0,0,0,0,0,0,0,0,0,12,5,12,65,193,182,93,84,13,6,0,0,0,0,19.8,11,25,0,13,36,92,13,32,536,350,14,0,0,866,309,13,112,34.8,104,36.4,51510,-3.924233275,-3.805540617,-4.496194929,5.60592891,-2.419506001,-3.719091245,-0.487844325
1400000US11001002502,32.7,5486,2765,50.4,2721,49.6,3087,56.3,2520,58.8,2351,54.8,169,3.9,1767,41.2,1210,56.3,565,340,225,388,253,135,74,55,19,76,25,51,27,7,20,54,44.2,64.9,56.3,58.3,53.7,65.9,66,65.8,0,0,0,0,0,0,0,0,0,0,0,0,7,62,52,0,0,0,0,9,0,0,0,0,26.3,35,77,24,148,15,144,81,261,736,1184,22,76,11,1779,1047,19.2,216,28.1,166,25.8,32688,-3.975465986,-6.342054352,-7.596303911,0.608539427,-7.385111128,-4.977257176,-5.17608481
1400000US11001002600,46.6,2184,994,45.5,1190,54.5,1344,61.5,1100,58.7,1036,55.3,64,3.4,774,41.3,549,53.9,122,73,49,17,8,9,26,26,0,41,29,12,38,10,28,91.7,100,86.6,93.9,94.9,92.6,96.7,95.6,97.9,0,0,0,0,0,0,0,0,0,0,0,9,6,0,0,0,0,8,0,101,24,172,108,80,22.4,0,11,7,0,12,68,25,21,701,262,22,24,0,925,186,8.5,55,21.2,72,20.8,85180,-4.014149577,-3.718041686,-4.993145017,1.407071086,-1.606591484,-2.464352999,-1.589293298
1400000US11001002701,32.2,5742,2914,50.7,2828,49.3,1737,30.3,3528,70.9,3319,66.7,209,4.2,1445,29.1,1594,65.5,693,331,362,182,118,64,73,27,46,148,74,74,290,112,178,79.9,77.5,82.4,65.9,67.1,64.4,75.3,79.4,70.9,0,0,0,0,0,0,0,0,6,0,0,6,7,40,75,139,112,104,36,5,6,0,0,0,28.5,0,17,103,92,15,32,174,147,586,2064,24,95,20,2474,931,16.7,154,12.1,245,19.9,35147,-3.565754422,-7.565090512,-9.141819475,5.24073439,-9.253776927,-4.183032531,-7.403613447
1400000US11001002702,32.6,6052,3298,54.5,2754,45.5,1214,20.1,3968,75.9,3737,71.5,222,4.2,1262,24.1,1701,71.1,772,457,315,323,258,65,140,80,60,162,70,92,147,49,98,72.8,72.1,73.6,76,73.5,79.1,65.1,63.5,67.5,0,0,0,0,0,0,0,0,0,7,6,19,0,94,147,122,33,49,34,7,5,0,0,0,29.6,14,47,37,67,15,36,136,143,823,1730,17,55,44,2376,1122,18.5,375,23.9,321,28.5,45428,-3.44283455,-8.021516768,-10.05185187,4.434311726,-6.989734774,-6.927635404,-8.309166743
1400000US11001002801,30.6,3629,1779,49,1850,51,1842,50.8,1576,58,1385,51,183,6.7,1142,42,721,51.5,417,212,205,228,126,102,103,48,55,42,18,24,44,20,24,50.7,53.9,47.7,61.1,64.5,57.6,48.5,43,53.2,0,0,0,0,0,0,9,8,7,14,0,0,35,123,165,122,68,110,0,0,0,0,0,0,25.2,18,19,45,173,25,15,86,281,255,1145,8,62,0,1267,1075,29.8,138,28,199,45.1,25038,-3.595540744,-4.714870789,-6.048125568,8.120932252,-5.895846619,-5.563038221,-2.657750881
1400000US11001002802,30.7,4700,2497,53.1,2203,46.9,1524,32.4,2335,63.2,2199,59.5,132,3.6,1359,36.8,982,56.2,694,367,327,416,240,176,161,57,104,90,48,42,27,22,5,48.3,44.3,55.4,34.2,27.5,40.6,38,42.6,32.6,0,0,0,0,0,0,0,0,0,8,4,0,24,57,71,53,85,39,31,0,0,0,6,0,26.3,10,13,49,160,5,14,154,222,151,1587,13,99,13,1605,1505,33,198,25.4,346,46.5,22736,-3.444912226,-5.69096497,-8.235822969,3.439532656,-6.356009366,-7.257902266,-5.692494817
1400000US11001002900,32.5,4189,2217,52.9,1972,47.1,2285,54.5,2071,64.5,1776,55.3,295,9.2,1138,35.5,860,57.8,478,238,240,198,95,103,170,111,59,63,18,45,47,14,33,46.4,42.8,51.2,54.4,55.3,53.2,52.9,53,52.9,9,0,0,0,0,0,0,0,0,0,0,0,0,8,31,0,22,123,115,282,47,25,0,10,25.1,0,61,44,97,40,124,72,164,561,833,0,78,13,1293,815,19.6,164,25,157,34.5,29602,-3.77896469,-5.59421013,-6.750597063,4.371368265,-7.189669469,-4.488645981,-4.308038369
1400000US11001003000,29.3,2829,1383,48.9,1446,51.1,1930,68.2,1173,61.7,970,51,203,10.7,729,38.3,627,63.1,228,96,132,115,46,69,39,15,24,64,29,35,10,6,4,65.8,66,65.6,66.1,69,62.8,56.6,62.1,51.7,0,0,0,0,0,0,0,0,0,0,0,0,16,41,32,38,33,16,24,27,0,6,0,0,27.1,0,14,16,216,0,12,59,290,248,777,12,25,8,897,1035,37.7,162,37.2,90,32.1,25539,-3.710271044,-4.348966247,-4.185919748,1.605972241,-3.513918835,-5.227541895,-2.109204705
1400000US11001003100,32.6,2755,1353,49.1,1402,50.9,1839,66.8,1526,67.9,1243,55.3,283,12.6,722,32.1,699,61.3,315,206,109,127,96,31,120,62,58,55,42,13,13,6,7,59.2,61.4,57.2,61.1,53.9,67.4,57,60.8,52.9,0,0,10,0,0,0,0,0,0,0,19,7,13,46,16,52,7,32,7,0,0,0,0,0,25.8,10,26,7,59,29,71,46,119,471,444,9,17,18,917,397,14.2,49,17.9,49,14.5,36175,-3.773424622,-4.877493077,-5.211815549,3.654149624,-3.326322384,-1.82142047,-2.819015521
1400000US11001003200,35.4,4480,2138,47.7,2342,52.3,3676,82.1,1950,57.1,1643,48.1,295,8.6,1464,42.9,996,54.4,416,222,194,211,123,88,112,59,53,80,27,53,13,13,0,71.7,71.5,72,67.8,74.1,62.7,57.3,57.4,57.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,31,35,91,208,153,131,0,11,22.5,12,74,10,195,53,184,29,278,863,691,16,37,0,1481,1151,25.7,162,30.2,100,25.5,31662,-4.323019745,-5.69579538,-6.59392778,2.30954869,-7.513416172,-4.686203281,-2.287495952
1400000US11001003301,38.6,2707,1374,50.8,1333,49.2,2414,89.2,1335,61.8,1132,52.4,192,8.9,824,38.2,607,56.9,254,137,117,86,42,44,55,38,17,69,36,33,44,21,23,86.2,97.2,74.5,74.7,77.1,72.1,80.1,80.3,79.9,8,0,0,0,0,0,0,0,0,0,11,11,24,72,37,80,3,51,60,69,27,31,0,0,26.1,15,19,0,77,23,108,26,110,611,419,6,43,11,941,614,23.3,109,19.7,136,39.8,39107,-4.258886438,-4.372100551,-5.530392225,4.212444008,-2.88289262,-4.056603206,-2.852380209
1400000US11001003302,37.7,1830,903,49.3,927,50.7,1675,91.5,968,63.8,818,53.9,138,9.1,549,36.2,479,60.6,146,66,80,63,16,47,53,34,19,22,13,9,8,3,5,78.6,83.5,73.2,78.7,70.7,86.3,77.5,70.6,84.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,18.5,17,15,6,47,7,129,6,58,417,226,6,20,0,604,283,15.1,93,32.2,43,19.8,45938,-4.13081518,-3.771660017,-4.588974709,-0.494982378,-1.686324827,-2.666008185,-0.653713782
1400000US11001003400,21.2,4249,1874,44.1,2375,55.9,3903,91.9,1761,46.7,1465,38.8,282,7.5,2011,53.3,836,38.7,2059,795,1264,147,112,35,278,111,167,1531,490,1041,103,82,21,85.5,88.8,80.8,64.1,68.2,60.4,61.1,57.9,63.8,0,0,0,0,0,0,0,0,0,0,0,0,0,15,19,17,10,70,51,10,0,0,0,0,25.1,0,8,13,126,0,87,42,204,351,707,0,16,12,1024,969,40.2,181,39.8,157,40.1,18452,-4.035958896,-5.44419922,-15.17090578,1.355533466,-2.947757457,-5.934529357,-1.945328813
1400000US11001003500,22.8,3498,1553,44.4,1945,55.6,2936,83.9,1589,52.1,1446,47.4,143,4.7,1459,47.9,975,56.1,1543,568,975,103,89,14,217,76,141,1046,347,699,177,56,121,81.3,86.3,75.8,46.5,47.8,45,59.9,60.8,59.1,0,0,0,0,0,0,0,0,0,0,7,8,0,9,0,7,7,35,17,52,49,57,0,7,24.9,0,12,11,63,45,67,20,131,231,603,0,4,0,809,699,35.9,141,40.5,150,51.5,18940,-3.847137609,-5.074131474,-11.96107036,1.057493522,-3.147461939,-5.569920118,-0.104807405
1400000US11001003600,32.9,3915,1977,50.5,1938,49.5,2427,62,1973,62.7,1754,55.8,211,6.7,1172,37.3,891,56,475,231,244,185,75,110,103,65,38,128,60,68,59,31,28,63.5,54.9,70.3,67.4,61.9,75.6,58,60.4,54.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,6,6,13,39,71,36,25,0,0,25.6,0,28,9,227,33,16,75,306,275,1328,26,17,5,1514,1092,27.9,350,36,303,45.5,22485,-3.867298065,-5.345687593,-6.74776181,0.725673501,-5.465376335,-7.547760867,-2.520766449
1400000US11001003700,26.5,4990,2380,47.7,2610,52.3,2839,56.9,2466,62.2,2311,58.3,155,3.9,1500,37.8,1306,60.7,1122,460,662,309,178,131,205,88,117,482,134,348,126,60,66,64.7,67.8,61.8,53.3,51.5,55.5,48.1,48.6,47.7,0,0,0,0,0,0,0,0,8,10,7,23,51,116,102,29,44,26,0,0,0,0,0,9,29.6,7,23,28,293,0,22,117,401,158,1634,8,62,0,1645,1506,34.1,320,33.4,287,40.4,26223,-3.744655355,-6.258174856,-11.11407732,4.395591375,-6.40728917,-7.798138802,-2.978859726
1400000US11001003800,32.5,4718,2551,54.1,2167,45.9,1511,32,2963,74.3,2805,70.3,151,3.8,1027,25.7,1304,70.9,476,191,285,135,58,77,98,54,44,73,28,45,170,51,119,82.7,81.2,84.5,76.3,76.5,75.9,68.6,74.2,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,26,18,14,47,22,6,23.7,0,7,23,99,0,17,54,245,538,1907,46,84,16,2269,993,21.4,205,15.6,168,17.5,37889,-3.492270285,-6.569460809,-7.66421171,0.280330277,-4.050000718,-4.365812057,-7.179292327
1400000US11001003900,32.6,4643,2340,50.4,2303,49.6,916,19.7,3603,82.6,3469,79.5,114,2.6,761,17.4,1669,78.9,522,206,316,114,78,36,86,26,60,25,0,25,297,102,195,94.8,94.8,94.9,87.8,88.8,86.3,85.9,81.8,89.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,15,9,66,28,83,24,0,22.7,0,8,12,27,15,26,39,115,736,2118,63,98,24,2624,389,8.4,188,12.1,150,11.2,42532,-3.291013912,-7.315215305,-9.073447792,0.526916208,-3.615944771,-2.78301962,-9.347702224
1400000US11001004001,35.5,3474,1750,50.4,1724,49.6,182,5.2,2844,88,2827,87.5,17,0.5,387,12,1328,83.6,191,64,127,0,0,0,0,0,0,19,13,6,172,51,121,99.2,100,98.5,97.2,100,94,98.6,97.6,100,0,0,0,0,0,0,0,0,0,0,6,13,26,0,0,17,0,17,0,28,0,0,0,0,24.4,0,5,0,11,0,8,0,11,1037,1278,67,76,8,2079,174,5.2,61,5.3,113,9.9,59008,-3.038877825,-6.077403085,-5.83572455,0.671808919,-1.145100448,-1.442817099,-6.610890302
1400000US11001004002,33.1,2778,1456,52.4,1322,47.6,342,12.3,2316,84,2248,81.5,62,2.2,441,16,1013,79.7,208,120,88,30,30,0,14,14,0,21,5,16,143,71,72,92.7,94.5,90.5,91.1,92.7,88.5,91.7,81.6,100,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,22,5,7,0,15,0,0,0,0,23.5,3,16,10,24,13,5,23,39,645,1139,91,36,8,1653,152,5.1,77,7.3,67,8.2,54260,-3.011503738,-5.415988315,-5.760990112,0.334285224,-2.126282716,-1.207483324,-5.73813383
1400000US11001004100,42.8,2570,1238,48.2,1332,51.8,98,3.8,1850,77.4,1813,75.8,22,0.9,541,22.6,882,69.7,127,56,71,8,0,8,10,10,0,6,0,6,103,46,57,98,97.8,98.1,92.3,87.1,97.2,95.3,92.6,97.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,6,7,7,0,0,12,7,8,728,853,48,19,26,1437,92,3.6,55,9,23,3.1,88170,-3.140461976,-4.696452136,-5.229680873,-0.382056868,-0.869974049,-1.0563931,-5.466434153
1400000US11001004201,32.1,3392,1935,57,1457,43,482,14.2,2853,89,2777,86.6,76,2.4,354,11,1241,86.8,367,129,238,0,0,0,21,3,18,30,13,17,316,113,203,98,98.5,97.4,89.8,89.3,91,89.3,92.1,86.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.4,7,10,6,29,0,31,26,73,713,1454,156,60,0,1881,301,9,124,8.5,96,9.3,53500,-3.074606059,-6.165462293,-7.274258101,-0.370140129,-2.150981725,-2.005827322,-8.034933937
1400000US11001004202,33.6,2889,1557,53.9,1332,46.1,213,7.4,2377,84.2,2311,81.8,57,2,447,15.8,1026,81.8,290,105,185,44,21,23,11,0,11,14,6,8,221,78,143,95.7,93.9,97.7,94.1,100,83.4,92.1,95.2,87.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,121,52,0,0,0,0,0,0,0,24,0,0,4,0,0,0,27,16,565,1347,58,31,12,1829,230,7.9,121,10,89,9.9,47745,-2.966978193,-5.49884466,-6.678886218,1.993321126,-1.101364818,-1.819501502,-5.048515642
1400000US11001004300,33,3290,1765,53.6,1525,46.4,1283,39,2094,70,1992,66.6,102,3.4,899,30,853,62,297,154,143,60,45,15,88,30,58,62,48,14,87,31,56,81.6,87.8,73.8,79.2,82.3,67.9,72.4,77.1,67.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.7,4,15,19,95,13,16,33,188,433,1342,93,69,16,1613,678,19.8,186,17.2,126,16.8,39841,-3.452097601,-5.151761222,-5.837108987,-0.301618882,-3.401978342,-3.653798312,-7.693956721
1400000US11001004400,33.6,2589,1398,54,1191,46,1523,58.8,1425,69.2,1358,66,63,3.1,633,30.8,613,65.6,290,143,147,68,53,15,51,24,27,80,36,44,91,30,61,86.8,85.1,89.1,74.2,79.2,67.9,79.3,74.1,85.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,16,17,36,41,0,8,25.7,6,36,35,60,14,45,62,84,518,606,59,17,0,975,490,20.3,103,15.7,120,23.8,42500,-3.67072782,-4.182039643,-5.671312632,0.225493899,-4.123281204,-3.127774528,-2.632973732
1400000US11001004600,33.1,2997,1483,49.5,1514,50.5,2713,90.5,1299,56.5,1012,44,287,12.5,999,43.5,572,49.1,297,164,133,75,49,26,119,58,61,70,48,22,33,9,24,85.3,91.1,79.1,78.2,64.1,94.1,63,56.2,69.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,11,0,43,10,0,0,0,0,23.8,12,43,23,140,18,85,31,265,500,581,0,14,17,1023,720,24.2,177,34.2,79,27.5,33142,-4.164900985,-4.515651129,-5.908212489,0.244703085,-4.720434113,-4.301105836,-2.406209062
1400000US11001004700,32.1,4382,1769,40.4,2613,59.6,4034,92.1,1310,43.2,982,32.4,328,10.8,1720,56.8,801,41.9,390,158,232,173,39,134,158,91,67,42,18,24,17,10,7,78.6,73.8,80.8,71.6,75.9,69.1,62.3,51.1,69.3,0,0,0,8,0,0,0,0,0,0,74,65,80,118,12,46,0,8,0,0,0,0,0,0,26.7,0,7,46,445,10,22,95,611,121,1619,5,16,0,1679,1530,36.8,169,40.6,307,43.1,14107,-4.364621882,-5.002717127,-7.187143314,5.091451802,-7.926006998,-7.287000037,-1.402782102
1400000US11001004801,38.2,1876,1006,53.6,870,46.4,1448,77.2,862,56.5,759,49.7,97,6.4,665,43.5,320,43.7,134,84,50,48,7,41,70,63,7,16,14,2,0,0,0,92,90.9,93.5,79.7,81.4,77.4,57.8,60.1,55.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.1,0,20,23,39,24,50,29,79,319,517,0,32,0,797,538,29.9,158,36.6,142,42.4,24388,-3.960705761,-3.217481531,-4.471074872,-0.200326602,-2.820242188,-4.912477677,-1.010828056
1400000US11001004802,33.6,2853,1313,46,1540,54,2172,76.1,1333,59.4,1157,51.5,176,7.8,912,40.6,625,52.3,322,140,182,131,81,50,92,47,45,52,12,40,47,0,47,82.6,74.8,90.5,69.5,67.9,70.8,65.7,64.6,66.8,0,0,0,0,0,0,0,0,0,0,0,23,26,76,106,3,15,0,7,0,0,0,0,0,22.2,0,39,9,250,9,0,58,348,189,988,16,27,0,1117,609,21,151,34.2,152,44.3,27559,-3.945999569,-4.32251394,-5.936964856,1.732705053,-4.448088956,-4.738639664,-1.651060533
1400000US11001004901,34.4,2013,990,49.2,1023,50.8,1581,78.5,922,57.6,780,48.7,142,8.9,680,42.4,507,57.7,151,61,90,66,26,40,46,20,26,11,0,11,28,15,13,83.7,75.4,91.6,54.8,60.8,50.2,62.1,64,60.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,40,102,0,29,45,192,247,597,0,20,11,835,682,35.3,91,25.2,135,42.2,18950,-3.885839737,-3.770335061,-3.947154153,-1.067269346,-3.111407839,-4.406208391,-1.81022746
1400000US11001004902,28.8,2286,1216,53.2,1070,46.8,1373,60.1,1275,72.4,1193,67.7,76,4.3,487,27.6,550,67,411,216,195,178,115,63,99,37,62,89,41,48,45,23,22,73.2,68.1,80,74.8,73.3,77.1,65.8,74.7,57.3,14,0,0,0,0,0,0,0,0,7,0,0,18,13,28,12,49,127,81,51,11,11,6,0,21.2,0,0,29,106,13,7,79,188,101,901,23,32,0,889,415,18.6,163,33.1,73,25.8,30647,-3.513241172,-3.992388766,-6.703431962,4.98785,-3.459475348,-3.521495932,-1.853737352
1400000US11001005000,33.1,7278,4441,61,2837,39,2693,37,4670,72,4313,66.5,349,5.4,1812,28,1636,65.5,1060,715,345,419,326,93,178,128,50,187,105,82,276,156,120,73.7,73.2,74.7,75.1,76.9,72.2,69.5,67.8,72,0,0,0,0,0,0,0,0,0,33,0,23,0,0,73,21,52,12,30,0,0,0,0,0,21.8,0,31,59,83,7,51,228,196,829,2785,127,76,16,3308,1982,27.3,865,33,475,36.3,33257,-3.880798508,-9.024022502,-13.38523354,2.669972147,-9.795234458,-12.29787324,-10.49341181
1400000US11001005100,40.4,783,380,48.5,403,51.5,195,24.9,469,60.8,449,58.2,20,2.6,302,39.2,188,48.8,32,16,16,8,0,8,0,0,0,0,0,0,24,16,8,94.4,95.7,92.6,89,86.7,100,81.2,100,71.4,0,0,0,0,0,0,0,0,0,10,0,0,0,5,7,0,18,0,0,0,0,0,0,0,23.7,0,0,0,6,0,0,8,6,62,503,30,0,0,532,69,9.4,4,1.3,23,8.8,36250,-3.184282436,-2.420950256,-3.9529692,0.276047786,0.497262925,-0.18790146,-0.736117279
1400000US11001005201,33.7,4559,2682,58.8,1877,41.2,1058,23.2,3266,77.8,3081,73.4,172,4.1,933,22.2,1189,68.4,484,240,244,11,11,0,94,45,49,75,40,35,304,144,160,88.3,91.6,83.3,84.3,92.7,67.6,89.5,92,85.5,0,0,0,0,0,0,0,0,0,24,14,10,0,67,18,0,0,0,8,0,0,0,0,0,25.9,0,0,10,104,0,15,85,150,718,2321,119,38,16,2792,880,19.4,219,11.1,273,23.2,35561,-3.374750177,-6.689599591,-8.308656277,1.581565616,-4.164015647,-4.817638912,-8.545636648
1400000US11001005202,30.1,760,413,54.3,347,45.7,163,21.4,510,70,489,67.1,21,2.9,219,30,178,53.9,178,57,121,15,15,0,11,8,3,76,14,62,76,20,56,93.4,90.2,100,82,86.8,71.4,74.2,82.8,57.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,23,28,9,494,0,0,0,474,203,26,36,12.4,96,47.3,28787,-2.853116261,-2.548487568,-4.411258853,-1.067269346,-0.027389627,-2.882811951,0.310660983
1400000US11001005301,32.9,5045,2746,54.4,2299,45.6,356,7.1,4390,89.5,4252,86.7,128,2.6,516,10.5,2082,88.3,648,251,397,34,21,13,15,4,11,44,32,12,555,194,361,96.3,96.7,96,92.4,92.9,91.1,96.3,100,91.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,39,0,7,7,60,1230,2462,152,69,16,3360,438,8.7,166,7.7,218,12,50510,-3.141582965,-8.357701586,-10.11921863,-1.067269346,-3.07647227,-3.081671969,-11.13978819
1400000US11001005302,40.7,175,105,60,70,40,7,4,145,81.5,145,81.5,0,0,33,18.5,52,73.2,33,12,21,0,0,0,0,0,0,0,0,0,33,12,21,100,100,100,100,100,100,85.7,78.3,100,0,0,0,0,0,0,0,0,0,0,9,7,89,115,94,40,33,27,0,15,0,0,0,7,28.9,0,0,0,0,0,0,0,0,63,60,0,0,0,132,6,3.3,6,7.1,0,0,64167,-2.883187515,-2.242546231,-4.274786624,3.69775268,1.017526234,-0.071878042,0.601188033
1400000US11001005401,26.3,1462,680,46.5,782,53.5,79,5.4,1035,75.1,1009,73.2,26,1.9,343,24.9,547,74.1,540,256,284,0,0,0,38,28,10,302,138,164,200,90,110,100,100,100,94.1,90.4,100,98.7,97.7,100,7,0,0,0,0,0,0,0,0,7,23,22,63,69,131,32,97,12,0,0,6,5,0,0,23.7,0,0,0,0,0,0,7,0,184,784,0,10,0,957,182,14.9,79,16,103,20,42148,-2.593255334,-3.678025525,-7.886571765,5.309507692,0.220632139,-2.240819183,-0.426864257
1400000US11001005402,46.5,1,1,100,0,0,0,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,20,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,-3.038470349,1.465556683,1.953993686,-0.50807935,1.126264522,1.126285835,0.71332128
1400000US11001005500,34.4,4696,2354,50.1,2342,49.9,384,8.2,3648,79.9,3598,78.8,45,1,916,20.1,1799,79.4,660,294,366,0,0,0,64,43,21,196,90,106,400,161,239,100,100,100,98.6,97.5,100,96,96,96,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,8,21,18,35,1097,2176,52,48,0,3096,578,12.8,237,13.7,262,15.7,59609,-3.165976636,-7.444823821,-9.854162648,-0.500176741,-2.77049433,-4.450470995,-5.216379797
1400000US11001005600,29,5946,2576,43.3,3370,56.7,359,6,3392,57.8,3240,55.2,152,2.6,2474,42.2,1752,53.9,2367,1003,1364,9,0,9,353,175,178,1594,655,939,411,173,238,98.1,96.2,100,94.9,90.6,100,95.6,95.3,95.9,0,0,0,0,0,0,0,0,0,20,0,26,0,0,6,6,0,0,0,0,0,0,0,0,25.8,0,0,0,14,24,36,11,50,1237,2319,31,51,7,3335,1192,24.6,365,24.6,780,37.4,39286,-3.089735518,-7.939945049,-19.81228632,0.824010053,-3.327937668,-9.845327724,-5.557362567
1400000US11001005701,20.6,4361,1902,43.6,2459,56.4,311,7.1,3359,78.5,1326,31,2027,47.3,922,21.5,2036,84,3548,1481,2067,20,13,7,152,77,75,2992,1179,1813,384,212,172,97.2,100,93.8,94.1,92.1,100,91.8,100,89.1,6,0,0,0,0,0,0,0,0,52,21,27,30,91,21,15,0,0,0,0,0,8,0,0,31.5,0,0,0,0,7,11,13,7,105,1119,12,7,0,1234,857,53.6,380,55.2,416,59.4,9589,-2.722569626,-10.98199276,-22.16681542,4.478683315,-0.385824968,-9.75018762,-0.963011366
1400000US11001005702,0,0,0,#N/A,0,#N/A,0,#N/A,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,13,13,22,37,41,33,0,0,0,0,0,0,0,0,0,27.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0.393203155,1.465556683,1.953993686,1.707659901,1.126264522,1.126285835,0.71332128
1400000US11001005800,42.7,1470,767,52.2,703,47.8,203,13.8,879,65.3,834,62,37,2.7,467,34.7,314,56.1,111,52,59,41,19,22,29,18,11,13,7,6,28,8,20,93.8,90.7,100,60.1,58.7,62.1,73.7,78.2,66.5,0,0,0,0,0,0,0,0,21,0,22,49,43,23,23,15,0,0,0,0,0,0,0,0,26.8,0,9,21,8,0,12,21,24,164,700,8,8,0,832,446,31.4,84,19.8,112,41.9,40644,-3.17718379,-3.140086308,-3.940692591,3.250220916,-1.017006328,-3.936127646,-0.521235596
